data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5611528,144,SRI3185,3185,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Polonnaruwa,Thamankaduwa,Jayanthipura,8,81,1,"News1st (Sri Lanka)",National,"On March 6, farmers from the Giritale agrarian settlement held a demonstration in Jayanthipura (Thamankaduwa, Polonnaruwa), blocking the Habarana-Polonnaruwa main road. The protestors demanded the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
5611529,144,SRI3186,3186,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Polonnaruwa,Hingurakgoda,Hingurakgoda,8.053,80.9816,1,"News1st (Sri Lanka)",National,"On March 6, a group of farmers protested in Hingurakgoda town in Polonnaruwa, demanding the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
5611530,144,SRI3187,3187,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Western",Puttalam,Karuwalagaswewa,Saliyawewa,8.1619,80.0847,1,"News1st (Sri Lanka)",National,"On March 6, farmers belonging to the Neelabemma agrarian community protested opposite the Agrarian Service Center in Saliyawewa, Puttalam, demanding the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
5611531,144,SRI3188,3188,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Central",Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,8.2833,80.7167,1,"News1st (Sri Lanka)",National,"On March 6, a protest took place at the Galenbidunuwewa town in Anuradhapura, the protestors demanded the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
5611532,144,SRI3189,3189,"06 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Hambantota,Ambalanthota,Ambalantota,6.1196,81.0214,1,"News1st (Sri Lanka)",National,"On March 6, several representatives of the Rideegama Joint Farmers Federation held a demonstration in Ambalanthota in Hambantota, demanding the authorities to impose a reasonable price for paddy. [size=no report]",0,1563366793,LKA
5611523,144,SRI3180,3180,"05 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On March 5, Grama Niladari officials (public officials carrying out administrative duties) staged a protest in Colombo city against the failure of authorities to provide solutions to 17 issues in the Grama Niladari sector. Police closed off the road towards the Parliament using barriers in Colombo. [size=no report]",0,1563366793,LKA
5611522,144,SRI3179,3179,"03 March 2019",2019,1,Riots,"Mob violence","Rioters (Sri Lanka)","Students (Sri Lanka)",5,"Rioters (Sri Lanka)","Students (Sri Lanka)",5,55,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Sunday Observer (Sri Lanka)",National,"On March 3, a clash took place between old boys of St. Peter's College and St. Joseph's College on the final day of their annual big match at the P Sara Oval in Colombo city. At least four spectators were injured. In the commotion a fire cracker exploded among the crowd. [size=no report]",0,1563366793,LKA
5611521,144,SRI3178,3178,"02 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,"Nuwara Eliya",Ambagamuwa,Bogawanthalawa,6.7994,80.665,1,"Hiru News",National,"On March 2, the ""Thousand Rupee Movement"" staged a protest in the Bogawanthalawa town in Nuwara Eliya, demanding the basic salary of estate workers to be increased up to 1,000 rupees. [size=no report]",0,1563366793,LKA
5611520,144,SRI3177,3177,"28 February 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Western,Colombo,Kaduwela,"Battaramulla South",6.8964,79.9181,1,"Daily News (Sri Lanka)",National,"On Feb 28, teachers held a protest in Battaramulla town (Kaduwela, Colombo). The police fired water cannons to disperse the protesting teachers in front of the Ministry of Education. The protestors demanded solutions for salary anomalies that existed in the education service for over 22 years and 30 months arrears in their salaries. [size=no report]",0,1563366793,LKA
5611519,144,SRI3176,3176,"28 February 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","CTU: Ceylon Teachers Union CTU; Teachers (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Western,Colombo,Kaduwela,Isurupaya,6.8934,79.9291,1,"Ada Derana",National,"On Feb 28, a protest march was organised by the Ceylon teachers Union, the police fired tear gas and water cannons to disperse the protestors in front of the Ministry of Education in Isurupaya (Kaduwela, Colombo). The protestors demanded solutions for salary anomalies that existed in the education service for over 22 years and 30 months arrears in their salaries. [size=no report].",0,1563366793,LKA
6385333,144,SRI3170,3170,"27 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","NFF: National Freedom Front",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On Feb 27, Voice Against Corruption and the National Freedom Front staged separate protests in Colombo city, demanding that those responsible for the bond scam be arrested. [size=no report]",0,1574785896,LKA
5611514,144,SRI3171,3171,"27 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On Feb 27, the Association of Public and Provincial Public Management Assistant Service employees held a demonstration, obstructing Lotus Road in Colombo. They demanded pay hikes, over 1,000 employees joined the protest. [size=1000]",0,1563366793,LKA
5611515,144,SRI3172,3172,"27 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,"Galle Four Gravets",Galle,6.0367,80.217,1,"News1st (Sri Lanka)",National,"On Feb 27, fifteen trade unions including the Sri Lanka Administrative Services Association took part in a token strike and protest demonstration at Galle town (Galle Four Gravets, Galle), demanding pay hikes and opposing the pay hike given only to legal officers. [size=no report]",0,1563366793,LKA
5611516,144,SRI3173,3173,"27 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Central,Kandy,"K.F.G. & G. Korale",Kandy,7.2955,80.6356,1,"News1st (Sri Lanka)",National,"On Feb 27, fifteen trade unions including the Sri Lanka Administrative Services Association took part in a token strike and protest demonstration in Kandy (K.F.G. & G. Korale, Kandy), demanding pay hikes and opposing the pay hike given only to legal officers. [size=no report]",0,1563366793,LKA
5611517,144,SRI3174,3174,"27 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka","North Western",Kurunegala,Kurunegala,Kurunegala,7.4863,80.3623,1,"News1st (Sri Lanka)",National,"On Feb 27, fifteen trade unions including the Sri Lanka Administrative Services Association took part in a token strike and protest demonstration at Kurunegala town, demanding pay hikes and opposing the pay hike given only to legal officers. [size=no report]",0,1563366793,LKA
5611518,144,SRI3175,3175,"27 February 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","Students (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Daily News (Sri Lanka); News1st (Sri Lanka)",National,"On Feb 27, police fired tear gas and water cannons at a protest by students of the Institute of Higher National Diploma in Engineering (HNDE) in Colombo. The protestors tried to enter the Presidential Secretariat premises but were prevented from doing so by a chain of female Police Constables. Student protesters demanded sufficient budget for the year. [size=no report]",0,1563366793,LKA
5611511,144,SRI3168,3168,"26 February 2019",2019,1,Protests,"Protest with intervention","Protesters (Sri Lanka)","Students (Sri Lanka)",6,"Police Forces of Sri Lanka (2015-)",,1,16,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Ada Derana",National,"On Feb 26, students of the Institute of Higher National Diploma in Engineering (HNDE) in Colombo city held a demonstration. Police fired tear gas and water cannons to disperse the demonstrators. The source did not report the reason for the demonstration. [size=no report].",0,1563366793,LKA
6255876,144,SRI3159,3159,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Business Standard (India)",Regional,"On Feb 25, Sri Lanka's Tamil-dominated northern province and families of the disappeared persons, observed a protest and complete shut down in Colombo city, demanding justice for thousands of disappeared persons in the civil war against the LTTE. [size=no report]",0,1572403704,LKA
5957175,144,SRI3163,3163,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,1,"Tamil Guardian",International,"On Feb 25, a mass rally was held in Vavuniya by the families of those that disappeared (especially Tamils) during Sri Lanka's civil war against UN resolution extension. [size=mass]",0,1567539406,LKA
5957176,144,SRI3164,3164,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,"Tamil Guardian",International,"On Feb 25, a mass rally was held in Jaffna by Tamil families of the disappeared against UN resolution extension. [size=mass]",0,1567539406,LKA
5957181,144,SRI3162,3162,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Thunukkai,Thunukkai,9.15,80.2666,1,"Tamil Guardian",International,"On Feb 25, businesses observed a hartal in Iyankulam in Thunukkai town (Maritimepattu, Mullaitivu), residents marched through the village in a solidarity protest demanding justice for families of the disappeared in the war. [size=no report]",0,1567539406,LKA
5957182,144,SRI3165,3165,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mannar,Mannar,Mannar,8.9894,79.8784,1,"Tamil Guardian",International,"On Feb 25, a mass rally was held in Mannar by the families of the disappeared (especially Tamils) in the war against UN resolution extension. [size=mass]",0,1567539406,LKA
5957189,144,SRI3166,3166,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Ampara,Ampara,Ampara,7.2975,81.682,1,"Tamil Guardian",International,"On Feb 25, a mass rally was held in Ampara town by Tamil families of the disappeared against UN resolution extension. [size=mass]",0,1567539406,LKA
5957199,144,SRI3167,3167,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Fishermen (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Eastern,Trincomalee,"Trincomalee Town and Gravets",Trincomalee,8.5711,81.2335,1,"Tamil Guardian",International,"On Feb 25, fishermen in Trincomalee (Trincomalee Town and Gravets, Trincomalee), protested demanding the release of land in Kuchchveli from private companies. The protest ended with the fishermen walking towards the District Secretariat and handing over a petition detailing their demands. [size=no report]",0,1567539406,LKA
5957213,144,SRI3161,3161,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Mullaitivu,Maritimepattu,Mullaitivu,9.268,80.815,1,"Tamil Guardian",International,"On Feb 25, residents of a Mullaitivu village (Maritimepattu, Mullaitivu) protested with families of those that disappeared (especially Tamils) in Sri Lanka's civil war. [size=no report]",0,1567539406,LKA
6287263,144,SRI3160,3160,"25 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Northern,Kilinochchi,Karachchi,Kilinochchi,9.3961,80.3982,1,MENAFN,International,"On Feb 25, a mass protest was staged in Kilinochchi (Karachchi, Kilinochchi), demanding answers to concerns on human rights violations related to Sri Lanka's Civil War. Families of the missing persons (especially Tamils) were among those who took part in the protest in Kilinochchi. [size=mass]",0,1572403751,LKA
5611500,144,SRI3157,3157,"24 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Matara,Matara,Matara,5.9485,80.5353,1,"Sunday Times (Sri Lanka)",National,"On Feb 24, parents of St Thomas' High School Matara students who qualified to enter popular schools, after passing the Grade 5 Scholarship Exam, staged a protest in Matara (Matara Four Gravets, Matara), as their children had not been admitted. [size=no report]",0,1563366793,LKA
5611501,144,SRI3158,3158,"24 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","Police Forces of Sri Lanka (2015-); Students (Sri Lanka); Government of Sri Lanka (2015-); Labour Group (Sri Lanka)",6,,,0,60,"Southern Asia","Sri Lanka",Southern,Matara,Weligama,Weligama,5.975,80.4296,1,"News1st (Sri Lanka)",National,"On Feb 24, the Weligama Police department organized a protest and held a walk to create awareness on ill effects of using narcotic substances in Weligama town (Weligama, Matara). It was attended by a large crowd including Weligama Divisional Secretary, students, government officials and police officers. [size=no report]",0,1563366793,LKA
6287243,144,SRI3155,3155,"23 February 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Southern,Galle,Hikkaduwa,Ratgama,6.0941,80.1429,1,MENAFN,International,"On Feb 23, a protest was staged in Rathgama town, Galle, over the killing of two businessmen allegedly by the police in January 2019. Residents of the area and relatives of the two businessmen blocked the road and protested. [size=no report]",0,1572403751,LKA
6287283,144,SRI3154,3154,"23 February 2019",2019,2,"Violence against civilians",Attack,"Police Forces of Sri Lanka (2015-)",,1,"Civilians (Sri Lanka)","Labour Group (Sri Lanka)",7,17,"Southern Asia","Sri Lanka",Southern,Galle,Hikkaduwa,Ratgama,6.0941,80.1429,1,MENAFN,International,"On 23 February, two business men went missing after men dressed in police uniform picked them up in Rathgama town (Galle). Their burnt bodies were later found in Walasmulla, Madagamgoda forest.",2,1572403751,LKA
